	logFC	logCPM	LR	PValue	FDR
YJR052W	0.752091822059745	6.60296896298276	71.6465844521484	2.57407262423682e-17	9.13560706478569e-17
YGL243W	-0.755112614116045	6.03060656601213	71.6400448101385	2.5826179436306e-17	9.16070643097267e-17
YNL038W	-0.824598517465556	6.27298756724588	71.551388646801	2.70130399946799e-17	9.57623048386086e-17
YGR082W	-0.859595954250044	6.14502287928414	71.4855225235299	2.79299949117004e-17	9.89565289806002e-17
YOR156C	0.834495311939503	5.68372149494208	71.4744550359257	2.80870981349374e-17	9.94564784755357e-17
YMR004W	1.00108530584084	6.97159230544533	71.4071194571872	2.90621614179992e-17	1.02850608820216e-16
YEL015W	-0.981420338502404	7.42241813675553	71.2827153872451	3.09535605079613e-17	1.09481933582766e-16
YLR247C	1.07461683923615	7.35409446335891	71.2116377667126	3.2088975978645e-17	1.13433344306546e-16
YDR228C	-0.80199545806797	6.52586190127966	71.2053474827672	3.2191443657383e-17	1.13730907194095e-16
YPL135W	1.44762065883824	7.94900513111118	71.1360126091398	3.33428186681662e-17	1.17731769720987e-16
YGL197W	1.05355102778234	7.15987329788921	71.1079717931916	3.38200819659762e-17	1.19349188231805e-16
YDL157C	-1.2604021551274	4.96962137643769	71.0624186475354	3.46100226842257e-17	1.22067567243628e-16
YLR138W	1.21085369908538	8.36782327491735	71.0534191719358	3.47682532443646e-17	1.22556121696972e-16
YBR085W	-2.31520167157756	3.92479156127169	71.0371044273178	3.50569496937245e-17	1.23503746853019e-16
YOR066W	0.785792116691624	6.66970097437535	70.9406487420434	3.68134464630248e-17	1.29618352269019e-16
YKR077W	0.897719616611041	6.19412259529737	70.9319465951212	3.69761815681016e-17	1.30117655342646e-16
YBR293W	1.38637346164505	7.36375564019701	70.929287463762	3.70260522417402e-17	1.30219452963315e-16
YOR098C	-0.942040433751875	7.51159223741681	70.8778855875923	3.80033998273439e-17	1.33581198488651e-16
YDR400W	-1.46300803736629	4.86546891700305	70.8736161548818	3.80857297552796e-17	1.33794953456683e-16
YFL002W-A	1.27304073892528	8.44506460308295	70.8666469354114	3.82205047373768e-17	1.34192602177871e-16
YDR133C	-0.91828124356076	6.48833205814991	70.8467184124912	3.86085330999683e-17	1.35478475629573e-16
YGR161W-B	1.27304073549512	8.44506460308295	70.8397585585417	3.87449748990349e-17	1.35880571868133e-16
YER020W	1.05424510763373	7.52198601257307	70.7768452060308	4.00004318821256e-17	1.4020444500736e-16
YDR034C-C	-9.63126617797923	2.14009203826586	70.731566804532	4.09290859033894e-17	1.43378623181564e-16
YDR390C	-0.747313954716405	6.71853659899806	70.6584432433323	4.24745987984197e-17	1.48708927549872e-16
YDR033W	-0.940971262454261	10.2459667554917	70.6103413565058	4.35229612004531e-17	1.52293625629948e-16
YJL100W	0.772401495788665	6.02087765796911	70.5831746886449	4.41264459098021e-17	1.54318470566451e-16
YGL140C	1.22072497858019	7.14019518075384	70.4671533647019	4.67994135565589e-17	1.63574341480991e-16
YKR031C	1.11358295344896	7.22201479236823	70.4057000805277	4.82802202190386e-17	1.68655286135945e-16
YMR078C	-0.748696812214096	6.06216045865109	70.3053087454692	5.08008003150976e-17	1.7736068296422e-16
YLR392C	0.944263619408967	5.57405967976876	70.2382787093763	5.25566356774825e-17	1.83387856701788e-16
YJL005W	1.05145768950659	7.08453744695137	70.1869864819746	5.3941116027978e-17	1.88113213383044e-16
YOR205C	-1.12554879687302	5.28723445537163	70.1717597911565	5.43590952410072e-17	1.89413938844449e-16
YLR020C	-0.777870908790556	6.59773529120425	70.1711819442514	5.43750210417082e-17	1.89413938844449e-16
YNL254C	-1.52051874330075	6.83921864324064	70.1506230534482	5.49446836705655e-17	1.91291177527199e-16
YJR035W	1.07923629132172	6.12089689458927	70.1421833073209	5.51802640752943e-17	1.92003851158467e-16
YLR192C	-1.26791388476886	8.19886023632266	70.1125854357531	5.6014449839011e-17	1.94797454753339e-16
YOR135C	1.59353697297621	4.91690687962608	70.1104059244689	5.60763735176153e-17	1.94903795714104e-16
YER154W	-1.01111245582899	6.53803567366572	70.0895503680362	5.66723897471936e-17	1.96865318127402e-16
YOR269W	-1.19595813227567	5.17134502266141	69.9815295658294	5.98623720700753e-17	2.07830390581646e-16
YDR169C	0.912836548293926	7.05257205356966	69.831325723511	6.45987866344333e-17	2.24149137998274e-16
YJL191W	-0.950874923304569	7.01664377980844	69.7629644352257	6.68768497613003e-17	2.31924289913979e-16
YGR286C	-1.06317995429697	5.53202029250805	69.6079120997203	7.23461107611966e-17	2.50751458591483e-16
YLR151C	1.30588401544006	5.15590894722908	69.5957225116087	7.27945947117259e-17	2.5216534257243e-16
YDR512C	1.10247032774135	5.56441846729546	69.5782892185846	7.34408446374166e-17	2.5426234518678e-16
YDR364C	-0.753702567588219	6.43451258890516	69.4598089203985	7.79875829899675e-17	2.69853528676471e-16
YGL162W	-1.78045089361291	4.37043038957061	69.3517534660839	8.23793512785408e-17	2.84891438403763e-16
YMR068W	1.1803707928298	5.46554965327512	69.3294533462321	8.33160610596018e-17	2.87970687975878e-16
YJL048C	1.19245333206715	6.85785377290567	69.2784142372594	8.55002405698719e-17	2.95355831035257e-16
YBR141C	-1.01469370687647	5.57841936678048	69.2549342118829	8.65241978302419e-17	2.9872707501857e-16
YCL027W	1.44401118855281	4.95566670637707	69.2406621249378	8.71525848399319e-17	3.00729618498722e-16
YGL028C	-1.24181472054447	8.39653426294772	69.1990997240261	8.90086668132085e-17	3.06963888100128e-16
YLR194C	-1.07541976060231	6.38129594618797	69.1761660758746	9.00497078092331e-17	3.10381975142911e-16
YOR019W	0.888348027880817	6.16576371267115	69.0822647902246	9.44408091225016e-17	3.25336815026989e-16
YKL166C	-0.782963659938343	6.26656871720111	69.0300412945874	9.69749713470111e-17	3.33881711979909e-16
YER098W	1.06393271899918	5.53983344134689	68.945187846377	1.01238384005024e-16	3.48367610261893e-16
YGR220C	-0.854089408747545	5.75355055462053	68.9213784130108	1.02468015683612e-16	3.52403828274724e-16
YDR315C	1.29370756920125	5.29390607947155	68.8839039894752	1.04433706470494e-16	3.58965609084317e-16
YDR206W	-1.02789958336371	7.73316310667895	68.8594741388169	1.05735421834979e-16	3.63239145287236e-16
YPL175W	-0.818830522101928	6.09624359100345	68.8493752589178	1.06278258871142e-16	3.6490238192201e-16
YGL063W	-1.31865272340418	5.16411458700452	68.8158781751071	1.0809884044083e-16	3.70948449150707e-16
YJL102W	1.10269664619297	5.7680497948705	68.8068504918346	1.08594814273378e-16	3.7244487322221e-16
YKL095W	1.34008949793884	5.04956711069232	68.7789528574755	1.10141921658651e-16	3.77542706104461e-16
YMR243C	-1.22012015042305	8.19176914664495	68.7126936577043	1.13905385067179e-16	3.9022792526045e-16
YHL023C	1.19047944317972	7.21254559105322	68.6844807847583	1.1554664932374e-16	3.95632745316638e-16
YER039C	1.45538439634024	4.87345641740939	68.5766350677976	1.22041543599889e-16	4.1764134182945e-16
YOR196C	-0.743899264499466	6.87225669120439	68.4903816178805	1.27497959531237e-16	4.36073879188796e-16
YGR233C	0.743723081158318	6.60299104922522	68.4566310480198	1.29698869211976e-16	4.43357651874695e-16
YMR234W	-0.990600046693427	5.41407566462787	68.4502658160917	1.30118192865294e-16	4.44546661118901e-16
YER115C	-0.854908175492993	5.69026111293471	68.4092281939172	1.32854386777841e-16	4.53645566713134e-16
YDL130W-A	3.8762634686559	4.50427161336525	68.3664274786793	1.35769477620294e-16	4.63345011988466e-16
YKL157W	1.14108962871701	8.43901461736647	68.3001621362296	1.4040943891764e-16	4.7891710981343e-16
YDR121W	-1.01506868020889	5.55779592276042	68.2898517861303	1.41145505607305e-16	4.81163790496831e-16
YMR040W	1.94267142327684	4.5123769207862	68.1262489848456	1.53355563948506e-16	5.22501313222911e-16
YLR136C	1.66248788379563	6.5672534250575	67.9849391647485	1.64749113739541e-16	5.61013137586236e-16
YOL055C	0.809685708896822	6.46135808740765	67.9117562734402	1.70978695672148e-16	5.8190778855469e-16
YDL123W	0.938427112178539	5.40037553776024	67.9105598770337	1.7108247097233e-16	5.81942453230825e-16
YCL019W	1.36441992466554	6.80569671345704	67.8882822731757	1.73026379707108e-16	5.88232930026679e-16
YFR051C	-1.05307909061975	7.60421862292726	67.7084069583595	1.89553583706286e-16	6.44008770626244e-16
YLR028C	0.929903618726591	9.10671947245431	67.7075107284081	1.89639765039668e-16	6.44008770626244e-16
YCR079W	1.0438737243244	6.37655315128038	67.6951910377086	1.90828405084691e-16	6.47691606340945e-16
YGR243W	3.23180020343464	3.28891241661667	67.6648318001271	1.9378946546478e-16	6.57382922127659e-16
YOR119C	-0.909208441973606	6.54981041609952	67.6435999189529	1.95887568909128e-16	6.6413789720663e-16
YLR190W	-0.860381979894283	6.76400742956288	67.6396511997251	1.96280274433998e-16	6.65106673804143e-16
YJL183W	-0.803802270758246	6.93709156676534	67.6126227026537	1.98989524065016e-16	6.73919858734352e-16
YOR372C	-0.899246139092557	6.63834073401939	67.5262657587695	2.07898925486347e-16	7.0371013536968e-16
YBR205W	-0.871882751422171	6.25647960645301	67.507223312844	2.09916613184477e-16	7.10153156028878e-16
YLR318W	-0.925927040553103	5.63838339415642	67.4510552627548	2.15982864972559e-16	7.3027811549721e-16
YGL232W	-0.907718956985155	6.50364010498114	67.4068278245439	2.20882674297194e-16	7.46439385206496e-16
YPL246C	-0.938586072743034	6.65282696182545	67.3665311153628	2.25443764525404e-16	7.61439069972276e-16
YHR003C	-0.77366766175729	6.51566570585926	67.3355895143991	2.29009820601843e-16	7.73063552932823e-16
YIL140W	-0.765358093704293	6.40956474074548	67.2950271412276	2.33770300048279e-16	7.88705222843297e-16
YPL243W	-1.03504692163497	8.00032200170542	67.1703375047698	2.49032994468025e-16	8.39743578959967e-16
YOR192C-B	1.2780011843168	7.95547112547145	67.0243108559001	2.68179528366137e-16	9.03815884759156e-16
YIR039C	1.65934393092542	4.76647016944503	66.9060791359884	2.84755436782309e-16	9.59159970700106e-16
YOR276W	-1.59146858068981	7.26702438076638	66.8671054246715	2.90441090504494e-16	9.77781646322114e-16
YDL046W	1.20702664806261	7.21987264395328	66.7840303294017	3.02942358681828e-16	1.01931579344351e-15
YJR091C	1.02494579018912	7.61646530303559	66.7585538780923	3.06882894508288e-16	1.03201613739997e-15
YJL138C	-1.00742757337768	9.55903447058888	66.7206741546705	3.12836892229993e-16	1.05147015993843e-15
YBR281C	0.944462219475233	6.79153533071723	66.694421865857	3.17030936041719e-16	1.0649910104308e-15
YPL164C	0.94557122758793	6.0285171874417	66.6821158664458	3.19016250712231e-16	1.07108155881677e-15
YJR103W	1.05036992607646	7.23692843214614	66.522753991413	3.45877912031107e-16	1.16064158500239e-15
YJL121C	-0.880685522323325	6.9676915958131	66.511212101036	3.47909062117808e-16	1.16682769592693e-15
YDR272W	1.00540551074358	7.46249874082666	66.4920773715296	3.51302729184689e-16	1.17757432348809e-15
YOR239W	-1.06818265019876	7.38865853559916	66.3407636020727	3.79332211946296e-16	1.27084466265198e-15
YJL061W	-0.824818956095357	6.41898609491385	66.3273444527067	3.81923470861434e-16	1.27883690997114e-15
YPL031C	1.04256530074382	7.28764718706356	66.2309565700076	4.01063945336522e-16	1.34220431221878e-15
YHL019C	0.717738009164568	6.2153004532822	66.2066238878557	4.06045725874947e-16	1.35814541338915e-15
YER056C	0.984390253844465	9.91405427186567	66.0808643926172	4.32797258920973e-16	1.44684589030678e-15
YJR059W	1.11685107444164	7.69220428568292	66.0482723890701	4.40013366967024e-16	1.47017899828101e-15
YMR111C	0.817321013581524	5.6432497705198	66.0192374939394	4.4654322241578e-16	1.49119535820694e-15
YIR025W	1.0773081091327	5.81656873426937	65.9725398808832	4.57249323401445e-16	1.52612790816435e-15
YGR267C	-0.828747029892541	6.99993570044309	65.9664987491888	4.58652969986326e-16	1.52999150610245e-15
YOL014W	-4.52199068409026	3.02830024496878	65.9639982743952	4.59235211626233e-16	1.5311123570466e-15
YHR101C	1.22339893810759	5.4149909786258	65.8956371177198	4.75442946304994e-16	1.58430023586519e-15
YJR111C	-1.03594225751746	5.27813996200609	65.8368818649657	4.89829767502947e-16	1.63136662792358e-15
YLR030W	1.29640019502896	4.85017966384271	65.8288015569063	4.91842087515349e-16	1.6371917024467e-15
YCL034W	1.1068971412568	7.51999088146449	65.7628463660684	5.08579893665831e-16	1.69200095174646e-15
YMR012W	-1.23071822822183	8.25385253200428	65.714418255468	5.21231497055669e-16	1.73316441106532e-15
YGL043W	-0.788671054080472	6.58610592977349	65.6920097940688	5.2719167864937e-16	1.75204588874494e-15
YOR256C	0.847206337514045	6.94718341914683	65.6427639588852	5.40530705228033e-16	1.79541662666021e-15
YER124C	-1.20784286963144	8.1948650026658	65.6097827943902	5.49652452939217e-16	1.82474049779821e-15
YCR044C	-0.872186621755549	6.40329443649018	65.5679333929686	5.61448944990298e-16	1.86290797222501e-15
YPR093C	1.10054733969732	5.2781950531576	65.5248475988324	5.73858625112055e-16	1.90306822983827e-15
YER003C	-1.03689416542206	8.01410687817104	65.3791653925598	6.17886880482208e-16	2.04798540663026e-15
YOL065C	0.845173604471203	6.0535416139858	65.302772985875	6.4230900934861e-16	2.12779830587622e-15
YGR175C	0.966609639556209	10.1255188073023	65.2619069923282	6.5576767647175e-16	2.17122652412212e-15
YOR379C	6.77091660397922	1.75590665431118	65.2440052588533	6.61751891161114e-16	2.1898740070462e-15
YBR192W	-1.0348681011361	5.56794521546256	65.2130350117992	6.72233966317996e-16	2.2233780864709e-15
YBR231C	0.804294582584097	6.30065969900816	64.7166309176565	8.64818449059782e-16	2.85882037015084e-15
YBR025C	-1.00524732330354	8.77851814102684	64.7129614449962	8.66430476950709e-16	2.86262736752365e-15
YJL087C	-0.741486955796545	6.2252224191717	64.5060621125117	9.6235805404254e-16	3.17787699417765e-15
YOR033C	-0.726618408182575	6.11966214697559	64.3769862115905	1.02751352918135e-15	3.39123095777581e-15
YML102W	-0.911495207204181	6.02446166759308	64.3361436423213	1.049035595623e-15	3.46042617166251e-15
YLR304C	1.01441012849025	9.41055938832385	64.3037190735649	1.06644246872914e-15	3.51598052521624e-15
YLR131C	-0.825499622064076	6.62985136960081	64.2531897489281	1.09414654899561e-15	3.60540712329342e-15
YBL050W	1.04418117749993	7.80267990541129	64.0689107099466	1.20142531118411e-15	3.9568128098214e-15
YIL159W	1.12862381637898	6.34660591796212	63.9752646091692	1.25991187332091e-15	4.14723770688695e-15
YJL187C	-0.809698022722806	6.40229208081521	63.8198863975606	1.36330424106125e-15	4.48519882059198e-15
YFL022C	-1.118472825836	8.33648460685754	63.7383676090637	1.42090100262229e-15	4.67221704616889e-15
YIL060W	1.08752961024299	5.43058944130333	63.7117629712363	1.44022039531268e-15	4.73324017867561e-15
YBR078W	-0.911420092322159	10.0893255102713	63.7070702505946	1.44365525512019e-15	4.74202238580947e-15
YDR413C	-1.83347509868604	5.06714945016637	63.6804404656672	1.46330284871759e-15	4.8040217071415e-15
YDL052C	-0.74210357723296	6.08292249264444	63.4568330641908	1.63919811942361e-15	5.37864586098999e-15
YCR052W	-0.790877654484512	6.51778082906038	63.401175026505	1.68617403484094e-15	5.52986822185705e-15
YDR398W	-1.12220469253173	7.91628752607363	63.1206758807405	1.94422519350254e-15	6.37279507285124e-15
YBR136W	0.88914965620943	6.19599274865692	63.1069936536877	1.95777741101666e-15	6.41088721732983e-15
YML105C	-0.708741701395018	6.87912572950877	63.1068618071372	1.95790846344634e-15	6.41088721732983e-15
YPR158W-A	3.38802061708359	5.35739787723608	63.0352571903228	2.03039434437236e-15	6.64473264910912e-15
YOR142W-A	3.38802069173588	5.35739787723608	63.0260436079255	2.03991421973752e-15	6.67237591705834e-15
YHR006W	0.903365754237746	7.3837176477968	62.9348463691805	2.13658559051835e-15	6.98490494313518e-15
YLR240W	0.784693467867466	5.97309882705546	62.8670817632849	2.21137411786413e-15	7.22560392269004e-15
YDL213C	-1.00743799938571	7.34047822274634	62.8120565255239	2.27402547393422e-15	7.42641302359401e-15
YLR244C	-0.974565481893197	7.78272868302793	62.7901155973746	2.29949970980503e-15	7.50566361972055e-15
YGR225W	2.25699528692914	3.73687871499944	62.7148701481869	2.389050737159e-15	7.79387066298777e-15
YLL015W	1.14765996389168	7.57479221325671	62.6604589817881	2.45597251736857e-15	8.00799009596108e-15
YDR034C-D	1.36526280226864	7.05637096421895	62.5920805367124	2.54273883543145e-15	8.28655664502764e-15
YJR148W	0.878150998352064	7.01697236672909	62.4941329714631	2.67239576554064e-15	8.70453476696265e-15
YNL321W	0.739430655273321	6.84387539403568	62.4886036897312	2.67990923792059e-15	8.72443750858127e-15
YDL031W	-1.01682242951743	7.63171876054485	62.4871292674371	2.68191632547439e-15	8.7264027795917e-15
YOR350C	0.725347866693864	6.17026367457613	62.4332537074466	2.75629621313631e-15	8.96372900276232e-15
YLL027W	0.996060105378121	7.17344521863139	62.3379922709128	2.89289958738195e-15	9.40305783290172e-15
YKL067W	1.13696591691507	7.40786686625969	62.2898826325968	2.96444153930326e-15	9.63056295265813e-15
YLR277C	-0.717357661707272	6.21106456747988	62.2466365397395	3.03026058021819e-15	9.83924819206096e-15
YER009W	-1.36561332710895	7.68105635571643	62.2244354877569	3.06461572403998e-15	9.94560572655562e-15
YGR012W	-0.716011323688307	6.11729768144173	62.222803077463	3.06715713278211e-15	9.94866095547166e-15
YOR208W	0.857749739113305	6.08750483593359	62.0469694225402	3.35362087978842e-15	1.08721661264465e-14
YHL020C	-1.05123917391565	7.1327515975461	61.9782982984554	3.47263372132962e-15	1.12521294837038e-14
YJR112W	-1.291979207349	5.33196803627789	61.922589681501	3.57227900468884e-15	1.15689744016433e-14
YDR238C	-1.08396687721571	8.27097068981202	61.8312088206003	3.74196348217375e-15	1.21121962166353e-14
YGL105W	-0.915901415263122	8.91686417632327	61.8127291984385	3.7772463056641e-15	1.22200403374711e-14
YBL001C	1.54248547507322	7.2186198982648	61.7592599678142	3.8812201469238e-15	1.25498839696163e-14
YCR073W-A	0.831282094340487	6.47410713378745	61.6787144164914	4.04327601773139e-15	1.30670947392171e-14
YIL098C	0.973183281662368	5.43170576968332	61.657552949624	4.08696404566555e-15	1.32014246420511e-14
YGL020C	-0.729806976794664	6.64368717483083	61.6539152229365	4.09452159362311e-15	1.32189695063076e-14
YKL094W	0.960385703650844	7.73073447177589	61.6451844231768	4.11271733875938e-15	1.32708232550108e-14
YCR024C	0.975045168459855	5.4013999797149	61.6134820317842	4.17947073716681e-15	1.34792266824187e-14
